curve_num,model,n,n_unique_time,dynamic_range,rss,aic,bic,params,Species,Temp,Medium,PopBio_units
36,gompertz,25,25,0.6956340139062929,0.38855968378978795,-98.1046079903349,-94.4479805157303,"0.515766,0.104962,18.2593",Dickeya.zeae,15,TSB,OD_595
37,quadratic,23,23,0.6315078253605563,0.2781632943303958,-95.54594677174144,-92.13946412395399,"0.208231,0.00290279,-5.59682e-06",Pectobacterium.carotovorum.subsp..Carotovorum.Pcc2,15,TSB,OD_595
37,cubic,23,23,0.6315078253605563,0.08791339677354741,-120.03863772929151,-115.49666086557491,"-0.0151552,0.00870081,-3.55741e-05,4.10137e-08",Pectobacterium.carotovorum.subsp..Carotovorum.Pcc2,15,TSB,OD_595
37,logistic,23,23,0.6315078253605563,0.08223262873876915,-123.57503855127425,-120.1685559034868,"0.512298,0.263775,37.6392",Pectobacterium.carotovorum.subsp..Carotovorum.Pcc2,15,TSB,OD_595
37,gompertz,23,23,0.6315078253605563,0.08209076391481311,-123.61475160379763,-120.20826895601019,"0.512565,0.157951,32.0223",Pectobacterium.carotovorum.subsp..Carotovorum.Pcc2,15,TSB,OD_595
38,quadratic,23,23,0.6370482297732257,0.41270010393632195,-86.4721510450851,-83.06566839729766,"0.162193,0.0031227,-6.87949e-06",Pantoea.agglomerans..RDA.R.,15,TSB,OD_595
38,cubic,23,23,0.6370482297732257,0.07674549829666864,-123.16335957842315,-118.62138271470656,"0.000712795,0.00927222,-4.18605e-05,4.99477e-08",Pantoea.agglomerans..RDA.R.,15,TSB,OD_595
38,logistic,23,23,0.6370482297732257,0.3728229671435689,-88.80935355761271,-85.40287090982525,"0.417606,0.244997,23.8513",Pantoea.agglomerans..RDA.R.,15,TSB,OD_595
38,gompertz,23,23,0.6370482297732257,0.37304252686185674,-88.79581258083587,-85.38932993304843,"0.417528,0.776724,22.5343",Pantoea.agglomerans..RDA.R.,15,TSB,OD_595
39,quadratic,23,22,0.7422694380292526,0.3711351723758891,-88.91371251060711,-85.50722986281966,"0.218388,0.00403137,-8.84427e-06",Dickeya.zeae..RDA.R.,15,TSB,OD_595
39,cubic,23,22,0.7422694380292526,0.04038316709314136,-137.93123841623589,-133.3892615525193,"0.0212008,0.0104726,-4.42105e-05,4.98551e-08",Dickeya.zeae..RDA.R.,15,TSB,OD_595
39,logistic,23,22,0.7422694380292526,0.4811754751684937,-82.94140199615244,-79.53491934836498,"0.537793,0.142033,25.6311",Dickeya.zeae..RDA.R.,15,TSB,OD_595
39,gompertz,23,22,0.7422694380292526,0.4826003886028597,-82.87339233933989,-79.46690969155244,"0.538375,0.100505,21.277",Dickeya.zeae..RDA.R.,15,TSB,OD_595
40,quadratic,21,21,0.13925789068514188,0.013326728271914235,-148.6126271257508,-145.47905981258054,"0.0765166,0.000604499,-1.33384e-06",Acinetobacter.clacoaceticus..RDA.R.,15,TSB,OD_595
40,cubic,21,21,0.13925789068514188,0.0044350672423195394,-169.71743372568554,-165.53934397479185,"0.0317005,0.00183227,-7.80703e-06,8.93974e-09",Acinetobacter.clacoaceticus..RDA.R.,15,TSB,OD_595
40,logistic,21,21,0.13925789068514188,0.014314998147942388,-147.11036805822022,-143.97680074504996,"0.12589,0.0754398,25.4478",Acinetobacter.clacoaceticus..RDA.R.,15,TSB,OD_595
40,gompertz,21,21,0.13925789068514188,0.014732762775073047,-146.50628279698665,-143.3727154838164,"0.125696,0.0579314,16.0602",Acinetobacter.clacoaceticus..RDA.R.,15,TSB,OD_595
41,quadratic,22,22,0.2222324865280994,0.01999249750095993,-148.07569439053947,-144.80256703046453,"0.0267579,0.00146152,-2.52866e-06",Stenotrophomonas.maltophilia..RDA.R.,15,TSB,OD_595
41,cubic,22,22,0.2222324865280994,0.005567613354869627,-174.20028755051243,-169.83611773707918,"-0.0326533,0.00305101,-1.08419e-05,1.14309e-08",Stenotrophomonas.maltophilia..RDA.R.,15,TSB,OD_595
41,logistic,22,22,0.2222324865280994,0.003478719973860996,-186.54693325606038,-183.27380589598545,"0.208677,0.0804153,58.2419",Stenotrophomonas.maltophilia..RDA.R.,15,TSB,OD_595
41,gompertz,22,22,0.2222324865280994,0.00396683594720743,-183.65823681277186,-180.38510945269692,"0.20863,0.066048,51.2803",Stenotrophomonas.maltophilia..RDA.R.,15,TSB,OD_595
42,quadratic,32,29,0.7582817551963055,0.58245548966462,-122.19962917934484,-117.80242147094566,"0.215491,0.00446795,-7.83944e-06",Klebsiella.pneumonia..RDA.R.,15,TSB,OD_595
42,cubic,32,29,0.7582817551963055,0.28547935712091,-143.0182867073576,-137.15534309615867,"0.156593,0.00912676,-3.69897e-05,4.32606e-08",Klebsiella.pneumonia..RDA.R.,15,TSB,OD_595
42,logistic,32,29,0.7582817551963055,0.024712299754211055,-223.31808308269447,-218.9208753742953,"0.738033,0.263004,9.68718",Klebsiella.pneumonia..RDA.R.,15,TSB,OD_595
42,gompertz,32,29,0.7582817551963055,0.017622072707440643,-234.13884590075804,-229.74163819235886,"0.741582,0.138443,7.66708",Klebsiella.pneumonia..RDA.R.,15,TSB,OD_595
43,quadratic,21,21,0.2158214010777518,0.0004978568491840591,-217.64412863987795,-214.5105613267077,"-0.0148332,0.00121357,-1.57438e-06",Bacillus.pumilus..RDA.R.,15,TSB,OD_595
43,cubic,21,21,0.2158214010777518,0.00047607515046711106,-216.58360277049107,-212.40551301959738,"-0.0124425,0.0011506,-1.24694e-06,-4.48625e-10",Bacillus.pumilus..RDA.R.,15,TSB,OD_595
43,logistic,21,21,0.2158214010777518,0.0014879059668457414,-194.6530675089277,-191.51950019575744,"0.214747,0.0190453,128.099",Bacillus.pumilus..RDA.R.,15,TSB,OD_595
43,gompertz,21,21,0.2158214010777518,0.0010838527011032698,-201.306869857759,-198.17330254458875,"0.219168,0.012909,95.3484",Bacillus.pumilus..RDA.R.,15,TSB,OD_595
44,quadratic,23,23,0.5290962278675901,0.08768915197966692,-122.0973798500574,-118.69089720226995,"0.0334305,0.00385749,-8.01047e-06",Clavibacter.michiganensis..RDA.R.,15,TSB,OD_595
44,cubic,23,23,0.5290962278675901,0.021147881361663942,-152.80932462862364,-148.26734776490704,"-0.0408467,0.00663609,-2.37487e-05,2.24275e-08",Clavibacter.michiganensis..RDA.R.,15,TSB,OD_595
44,logistic,23,23,0.5290962278675901,0.29901183005132226,-93.8836262090278,-90.47714356124035,"0.379848,0.0580712,51.986",Clavibacter.michiganensis..RDA.R.,15,TSB,OD_595
44,gompertz,23,23,0.5290962278675901,0.3045855423059128,-93.45884296232194,-90.0523603145345,"0.379251,0.0425987,38.7785",Clavibacter.michiganensis..RDA.R.,15,TSB,OD_595
45,quadratic,12,12,0.3430851063829788,0.0023640360657425576,-96.38749887727661,-94.93277892791261,"0.00076747,0.00426331,-1.4416e-05",Chryseobacterium.balustinum,25,TSB,OD_595
45,cubic,12,12,0.3430851063829788,0.0020827652429143114,-95.90758569131137,-93.96795909215936,"0.0084704,0.00354168,-4.13307e-06,-3.69484e-08",Chryseobacterium.balustinum,25,TSB,OD_595
45,logistic,12,12,0.3430851063829788,0.004709187485674236,-88.11775852767008,-86.66303857830607,"0.311713,0.0454364,46.9127",Chryseobacterium.balustinum,25,TSB,OD_595
45,gompertz,12,12,0.3430851063829788,0.004130957657074047,-89.68983204540763,-88.23511209604362,"0.31719,0.030645,32.2239",Chryseobacterium.balustinum,25,TSB,OD_595
46,quadratic,17,17,0.9228723404255318,0.012809266733013396,-116.24359575903182,-113.74395572686316,"-0.0349138,0.00920922,-2.07897e-05",Enterobacter.sp.,25,TSB,OD_595
46,cubic,17,17,0.9228723404255318,0.012790291599350237,-114.26879754784102,-110.93594417161616,"-0.0364526,0.00930907,-2.1785e-05,2.46355e-09",Enterobacter.sp.,25,TSB,OD_595
46,logistic,17,17,0.9228723404255318,0.006875560295798406,-126.82092324900839,-124.32128321683973,"0.952461,0.036026,73.1256",Enterobacter.sp.,25,TSB,OD_595
46,gompertz,17,17,0.9228723404255318,0.004786479509101024,-132.9779486265533,-130.47830859438466,"0.974067,0.0234689,53.6465",Enterobacter.sp.,25,TSB,OD_595
47,quadratic,15,15,0.7393617021276595,0.11049349098790837,-67.66273298922472,-65.53858238591809,"-0.0952045,0.0116334,-4.6607e-05",Pantoea.agglomerans.1,25,TSB,OD_595
47,cubic,15,15,0.7393617021276595,0.059580466919345,-74.9271654397436,-72.09496463533476,"-0.00596356,0.00426459,5.72871e-05,-3.70016e-07",Pantoea.agglomerans.1,25,TSB,OD_595
47,logistic,15,15,0.7393617021276595,0.16830895859469577,-61.35006225583861,-59.22591165253198,"0.563215,0.0622961,47.2471",Pantoea.agglomerans.1,25,TSB,OD_595
47,gompertz,15,15,0.7393617021276595,0.17225083661283333,-61.002805698507316,-58.878655095200685,"0.563794,0.040622,35.997",Pantoea.agglomerans.1,25,TSB,OD_595
48,quadratic,15,15,0.8510638297872338,0.252956451588291,-55.238822014231374,-53.11467141092474,"-0.0763746,0.0111066,-4.96031e-05",Pantoea.agglomerans.2,25,TSB,OD_595
48,cubic,15,15,0.8510638297872338,0.2061327457295922,-56.30927683125407,-53.477076026845225,"-0.00483204,0.00414856,6.08002e-05,-4.37679e-07",Pantoea.agglomerans.2,25,TSB,OD_595
48,logistic,15,15,0.8510638297872338,0.31111255933393456,-52.1347605939926,-50.01060999068597,"0.478065,0.0710709,41.3756",Pantoea.agglomerans.2,25,TSB,OD_595
48,gompertz,15,15,0.8510638297872338,0.311859413702897,-52.0987948639552,-49.97464426064857,"0.479971,0.0463596,31.3756",Pantoea.agglomerans.2,25,TSB,OD_595
49,quadratic,14,14,0.28191489361702193,0.00046658073823426763,-138.32791533935426,-136.41074335050848,"-0.00541131,0.00424141,-1.60995e-05",Bacillus.pumilus,25,TSB,OD_595
49,cubic,14,14,0.28191489361702193,0.0004664553195545151,-136.33167909856263,-133.7754497801016,"-0.00554536,0.00425618,-1.63248e-05,8.52782e-10",Bacillus.pumilus,25,TSB,OD_595
49,logistic,14,14,0.28191489361702193,0.0028089863925188524,-113.19584466623309,-111.2786726773873,"0.258597,0.0646418,37.8912",Bacillus.pumilus,25,TSB,OD_595
49,gompertz,14,14,0.28191489361702193,0.001881562111125688,-118.80594373235874,-116.88877174351296,"0.262028,0.0420356,27.1474",Bacillus.pumilus,25,TSB,OD_595
50,quadratic,15,15,0.7811435656773347,0.01279049271274025,-100.00655012934682,-97.88239952604019,"0.00593432,0.0179453,-0.000103046",Clavibacter.michiganensis,25,TSB,OD_595
50,cubic,15,15,0.7811435656773347,0.004761642612318829,-112.82819177122164,-109.9959909668128,"-0.0201433,0.0225777,-0.000193114,4.22934e-07",Clavibacter.michiganensis,25,TSB,OD_595
50,logistic,15,15,0.7811435656773347,0.06318239056458874,-76.04669772094968,-73.92254711764305,"0.661868,0.129873,19.2033",Clavibacter.michiganensis,25,TSB,OD_595
50,gompertz,15,15,0.7811435656773347,0.06042359494882835,-76.71638709865888,-74.59223649535225,"0.664118,0.0861519,13.4304",Clavibacter.michiganensis,25,TSB,OD_595
51,quadratic,13,13,0.24268202721579618,0.004008050926899321,-99.09719436358516,-97.40234629120054,"0.0137751,0.00576708,-3.63665e-05",Pseudomonas.fluorescens.1,25,TSB,OD_595
51,cubic,13,13,0.24268202721579618,0.0009207107565034827,-116.21908176909213,-113.95928433924598,"-0.00417803,0.00871477,-9.30705e-05,2.6513e-07",Pseudomonas.fluorescens.1,25,TSB,OD_595
51,logistic,13,13,0.24268202721579618,0.013541912060828722,-83.26989712174337,-81.57504904935875,"0.188889,0.172801,13.2679",Pseudomonas.fluorescens.1,25,TSB,OD_595
51,gompertz,13,13,0.24268202721579618,0.013289238145484656,-83.51475117985233,-81.81990310746771,"0.1894,0.121818,9.44979",Pseudomonas.fluorescens.1,25,TSB,OD_595
52,quadratic,12,12,0.2948430200011509,0.009411096479778858,-79.80926950963888,-78.35454956027488,"0.0239802,0.00594844,-2.88233e-05",Pseudomonas.fluorescens.2,25,TSB,OD_595
52,cubic,12,12,0.2948430200011509,0.0036655905668977464,-89.12406963363082,-87.18444303447882,"-0.00348019,0.0101541,-0.00010863,3.70783e-07",Pseudomonas.fluorescens.2,25,TSB,OD_595
52,logistic,12,12,0.2948430200011509,0.0018411230801796859,-99.38743408423404,-97.93271413487004,"0.292112,0.167038,16.0621",Pseudomonas.fluorescens.2,25,TSB,OD_595
52,gompertz,12,12,0.2948430200011509,0.001689693478455782,-100.41737747976188,-98.96265753039788,"0.294986,0.101126,12.1723",Pseudomonas.fluorescens.2,25,TSB,OD_595
53,quadratic,13,13,0.1741821396993811,0.009907406972658801,-87.33248573991044,-85.63763766752582,"0.0498128,0.00425416,-3.02018e-05",Acinetobacter.clacoaceticus.1,25,TSB,OD_595
53,cubic,13,13,0.1741821396993811,0.0022142245750096314,-104.81143085213245,-102.5516334222863,"0.0235099,0.00885098,-0.00011955,4.1998e-07",Acinetobacter.clacoaceticus.1,25,TSB,OD_595
53,logistic,13,13,0.1741821396993811,0.016088972309038607,-81.0294171355396,-79.33456906315499,"0.149655,0.32182,6.22943",Acinetobacter.clacoaceticus.1,25,TSB,OD_595
53,gompertz,13,13,0.1741821396993811,0.04169925439974499,-68.64887804271049,-66.95402997032588,"0.233618,0.00539254,1.10454",Acinetobacter.clacoaceticus.1,25,TSB,OD_595
54,quadratic,14,14,0.39653864465127514,0.03748822414904743,-76.91900046679969,-75.00182847795391,"0.0255397,0.00700752,-4.91683e-05",Acinetobacter.clacoaceticus.2,25,TSB,OD_595
54,cubic,14,14,0.39653864465127514,0.03203246481789982,-77.12087772330167,-74.56464840484064,"0.00430685,0.0108274,-0.00012373,3.51145e-07",Acinetobacter.clacoaceticus.2,25,TSB,OD_595
54,logistic,14,14,0.39653864465127514,0.07464643438546918,-67.2766979025297,-65.35952591368392,"0.185952,0.306461,8.10336",Acinetobacter.clacoaceticus.2,25,TSB,OD_595
54,gompertz,14,14,0.39653864465127514,0.07466953560095693,-67.27236592090125,-65.35519393205547,"0.186594,0.190992,6.07087",Acinetobacter.clacoaceticus.2,25,TSB,OD_595
55,quadratic,14,14,0.22340425531914931,0.006296192984998486,-101.89614424331437,-99.97897225446859,"0.036922,0.00557349,-3.52356e-05",Stenotrophomonas.maltophilia.1,25,TSB,OD_595
55,cubic,14,14,0.22340425531914931,0.003187366533152437,-109.42664599318354,-106.8704166747225,"0.0191333,0.00858372,-9.32863e-05,2.71802e-07",Stenotrophomonas.maltophilia.1,25,TSB,OD_595
55,logistic,14,14,0.22340425531914931,0.010177319850440597,-95.17311271376931,-93.25594072492353,"0.203757,0.241328,9.25239",Stenotrophomonas.maltophilia.1,25,TSB,OD_595
55,gompertz,14,14,0.22340425531914931,0.010417313996597701,-94.84680731076776,-92.92963532192198,"0.204488,0.156683,6.7572",Stenotrophomonas.maltophilia.1,25,TSB,OD_595
56,quadratic,16,16,0.5478723404255316,0.011322099740517996,-110.0573992992459,-107.73963313252656,"0.00705311,0.0110283,-5.3671e-05",Stenotrophomonas.maltophilia.2,25,TSB,OD_595
56,cubic,16,16,0.5478723404255316,0.006318246609177361,-117.39043626899488,-114.30008138003575,"-0.0117869,0.0145971,-0.000124065,3.33589e-07",Stenotrophomonas.maltophilia.2,25,TSB,OD_595
56,logistic,16,16,0.5478723404255316,0.007294202845711034,-117.09222558849488,-114.77445942177555,"0.51146,0.132376,20.9837",Stenotrophomonas.maltophilia.2,25,TSB,OD_595
56,gompertz,16,16,0.5478723404255316,0.004181036735223924,-125.99655620251161,-123.67879003579228,"0.521581,0.0734789,16.2919",Stenotrophomonas.maltophilia.2,25,TSB,OD_595
57,quadratic,16,16,0.8909574468085106,0.8262728620246407,-41.4147030530795,-39.096936886360155,"0.409674,0.0158324,-9.32876e-05",Klebsiella.pneumonia,25,TSB,OD_595
57,cubic,16,16,0.8909574468085106,0.5731730783171094,-45.26650037947499,-42.176145490515864,"0.269003,0.0417067,-0.000600314,2.3937e-06",Klebsiella.pneumonia,25,TSB,OD_595
57,logistic,16,16,0.8909574468085106,0.00932849549416465,-113.15632406416522,-110.83855789744588,"0.911357,0.815194,4.8474",Klebsiella.pneumonia,25,TSB,OD_595
57,gompertz,16,16,0.8909574468085106,0.012649396650955321,-108.28375172420021,-105.96598555748088,"0.921034,0.556464,4.10407",Klebsiella.pneumonia,25,TSB,OD_595
58,quadratic,16,16,0.7792553191489361,0.21908368149507235,-62.654243793702065,-60.33647762698272,"0.0574703,0.0207596,-0.000134446",Dickeya.zeae,25,TSB,OD_595
58,cubic,16,16,0.7792553191489361,0.0727152980556002,-78.3006753863111,-75.21032049735197,"-0.0505038,0.0403493,-0.000517809,1.80843e-06",Dickeya.zeae,25,TSB,OD_595
58,logistic,16,16,0.7792553191489361,0.14980619338819054,-68.73602538580816,-66.41825921908882,"0.660863,0.499165,8.98459",Dickeya.zeae,25,TSB,OD_595
58,gompertz,16,16,0.7792553191489361,0.1527891016940594,-68.42056721639892,-66.10280104967958,"0.661042,0.298432,7.71655",Dickeya.zeae,25,TSB,OD_595
59,quadratic,17,17,0.7074468085106383,0.08496022385273018,-84.07935232269487,-81.57971229052623,"-0.0799075,0.014213,-7.17239e-05",Pectobacterium.carotovorum.subsp..Carotovorum.Pcc2,25,TSB,OD_595
59,cubic,17,17,0.7074468085106383,0.057792020271317204,-88.63000454616875,-85.29715116994389,"-0.0371538,0.0061514,8.77391e-05,-7.56549e-07",Pectobacterium.carotovorum.subsp..Carotovorum.Pcc2,25,TSB,OD_595
59,logistic,17,17,0.7074468085106383,0.03593892696315907,-98.7055091739582,-96.20586914178955,"0.590427,0.32552,43.9476",Pectobacterium.carotovorum.subsp..Carotovorum.Pcc2,25,TSB,OD_595
59,gompertz,17,17,0.7074468085106383,0.03593962475550503,-98.70517910415023,-96.20553907198158,"0.590426,0.654554,45.7036",Pectobacterium.carotovorum.subsp..Carotovorum.Pcc2,25,TSB,OD_595
60,quadratic,16,16,0.6728723404255317,0.20235770686343668,-63.9249127012482,-61.60714653452886,"0.0256104,0.0167048,-0.000107537",Pantoea.agglomerans..RDA.R.,25,TSB,OD_595
60,cubic,16,16,0.6728723404255317,0.051772237051798335,-83.73583935820253,-80.6454844692434,"-0.0803592,0.0363045,-0.000491589,1.81062e-06",Pantoea.agglomerans..RDA.R.,25,TSB,OD_595
60,logistic,16,16,0.6728723404255317,0.11777025682254405,-72.58573201052894,-70.2679658438096,"0.529702,0.518409,9.81473",Pantoea.agglomerans..RDA.R.,25,TSB,OD_595
60,gompertz,16,16,0.6728723404255317,0.12043104737096133,-72.22826612895989,-69.91049996224055,"0.529339,0.316881,8.60723",Pantoea.agglomerans..RDA.R.,25,TSB,OD_595
61,quadratic,15,15,0.7798408488063656,0.1978721865559399,-58.922762704108194,-56.79861210080156,"0.0793817,0.0188255,-0.000109658",Dickeya.zeae..RDA.R.,25,TSB,OD_595
61,cubic,15,15,0.7798408488063656,0.0654788334913999,-73.51117813706972,-70.67897733266088,"-0.0306431,0.0380454,-0.000483183,1.75641e-06",Dickeya.zeae..RDA.R.,25,TSB,OD_595
61,logistic,15,15,0.7798408488063656,0.020544462339953568,-92.89821071947028,-90.77406011616365,"0.732803,0.485749,9.09137",Dickeya.zeae..RDA.R.,25,TSB,OD_595
61,gompertz,15,15,0.7798408488063656,0.023788448968149523,-90.69908032040969,-88.57492971710306,"0.734455,0.27258,7.85997",Dickeya.zeae..RDA.R.,25,TSB,OD_595
62,quadratic,14,14,0.1299734748010616,0.002704212538153362,-113.72802592964538,-111.8108539407996,"0.0322626,0.00294103,-1.94246e-05",Acinetobacter.clacoaceticus..RDA.R.,25,TSB,OD_595
62,cubic,14,14,0.1299734748010616,0.000898471572042546,-127.15421949691341,-124.59799017845238,"0.0188889,0.00520562,-6.31909e-05,2.05186e-07",Acinetobacter.clacoaceticus..RDA.R.,25,TSB,OD_595
62,logistic,14,14,0.1299734748010616,0.004246442754942915,-107.41023364967995,-105.49306166083417,"0.112315,0.259165,7.1854",Acinetobacter.clacoaceticus..RDA.R.,25,TSB,OD_595
62,gompertz,14,14,0.1299734748010616,0.0042528439056028575,-107.38914573259645,-105.47197374375067,"0.112489,0.177609,4.91702",Acinetobacter.clacoaceticus..RDA.R.,25,TSB,OD_595
63,quadratic,13,13,0.222811671087534,0.007589441778780337,-90.79730573075688,-89.10245765837226,"0.00665099,0.0052332,-2.81857e-05",Stenotrophomonas.maltophilia..RDA.R.,25,TSB,OD_595
63,cubic,13,13,0.222811671087534,0.00457463473220468,-95.37831115116478,-93.11851372131864,"-0.010594,0.0081403,-8.42355e-05,2.62292e-07",Stenotrophomonas.maltophilia..RDA.R.,25,TSB,OD_595
63,logistic,13,13,0.222811671087534,0.0017546282310162721,-109.83581926988026,-108.14097119749565,"0.212334,0.23423,14.7438",Stenotrophomonas.maltophilia..RDA.R.,25,TSB,OD_595
63,gompertz,13,13,0.222811671087534,0.0023409201137817187,-106.08808745346457,-104.39323938107995,"0.213749,0.143257,11.7259",Stenotrophomonas.maltophilia..RDA.R.,25,TSB,OD_595
64,quadratic,16,16,0.8328912466843493,0.6258127107576414,-45.86068574367254,-43.542919576953196,"0.338634,0.0155575,-9.19399e-05",Klebsiella.pneumonia..RDA.R.,25,TSB,OD_595
64,cubic,16,16,0.8328912466843493,0.3943292658851555,-51.25052385137363,-48.1601689624145,"0.206787,0.0400888,-0.000572298,2.2642e-06",Klebsiella.pneumonia..RDA.R.,25,TSB,OD_595
64,logistic,16,16,0.8328912466843493,0.006562207534327936,-118.78427104791882,-116.46650488119948,"0.841465,0.650777,5.2348",Klebsiella.pneumonia..RDA.R.,25,TSB,OD_595
64,gompertz,16,16,0.8328912466843493,0.009374720686507885,-113.07723557197498,-110.75946940525564,"0.847957,0.440515,4.23968",Klebsiella.pneumonia..RDA.R.,25,TSB,OD_595
65,quadratic,15,15,0.2970822281167112,0.0005687688923977429,-146.70129857925576,-144.57714797594915,"-0.00237692,0.00424351,-1.48053e-05",Bacillus.pumilus..RDA.R.,25,TSB,OD_595
65,cubic,15,15,0.2970822281167112,0.000473698221024709,-147.44485456949727,-144.61265376508842,"0.000402268,0.00374737,-5.11712e-06,-4.56184e-08",Bacillus.pumilus..RDA.R.,25,TSB,OD_595
65,logistic,15,15,0.2970822281167112,0.0020723632603579243,-127.30673778522115,-125.18258718191451,"0.295484,0.05698,46.5535",Bacillus.pumilus..RDA.R.,25,TSB,OD_595
65,gompertz,15,15,0.2970822281167112,0.001168125775519715,-135.90607375433353,-133.78192315102692,"0.308822,0.0333875,34.2784",Bacillus.pumilus..RDA.R.,25,TSB,OD_595
66,quadratic,16,16,0.5570291777188325,0.011531344027279808,-109.76440169419386,-107.44663552747453,"-0.00124464,0.0140988,-8.74404e-05",Clavibacter.michiganensis..RDA.R.,25,TSB,OD_595
